Type,Amount,OriginAccNumber,OriginOldBalance,OriginNewBalance,DestAccNumber,TransactionDate,TransactionId,OrigCountry,OriginInternalUserId
CASH_IN,123545.77,C396918327,198491.56,322037.33,C1721246982,2016-05-07,TRF-xeJPECMVsplb,MY,C-2498e133-3352-4c5c-9481-60247a5bf9a4
CASH_IN,28463.91,C1978504976,322037.33,350501.24,C1335050193,2015-01-13,TRF-paIBefwrJhjq,ID,C-1b5a9bc0-6868-416e-9d75-fb7baf913f9b
CASH_IN,42012.45,C1620529408,350501.24,350501.24,C667346055,2022-11-04,TRF-uEJHQiRHCPDp,ID,C-96d67600-3798-4cbf-a774-87388f4b63ae
CASH_IN,170686.08,C1057307776,350501.24,521187.32,C1256728724,2019-07-11,TRF-tySiRRhvwlHd,MY,C-1be994b3-f636-419c-a345-7e8013d59241
CASH_IN,283561.25,C1995952705,521187.32,804748.56,C997608398,2017-09-12,TRF-VRbuyPmlgmaS,MY,C-4328165c-83a0-4c2a-b4fa-3a591627d073
CASH_IN,215742.75,C1528769018,804748.56,1020491.31,C1721246982,2019-05-16,TRF-etQGIYGDGUZV,MY,C-93d85820-7f07-442b-bfbe-cc6c036b2b88
CASH_IN,56869.53,C1871680329,1020491.31,1077360.84,C1568059495,2022-12-11,TRF-dmZJqxeHPzXv,MY,C-b4da99f8-5ce7-4f98-aa88-f859083ff3f4
CASH_IN,13553.79,C1440738283,1077360.84,1090914.63,C836514715,2017-07-14,TRF-ERZpgRnOedbf,SG,C-79bf6529-9b5c-44b3-b887-52f209c749bb
CASH_IN,192461.6,C1514214932,1090914.63,1283376.23,C812586739,2017-08-15,TRF-wfEsUtSkxlxZ,SG,C-41ffec6f-0013-4470-8840-5cb782ae18e0
CASH_IN,357220.77,C1659309731,1283376.23,1640596.99,C1504109395,2020-03-13,TRF-RXlcjAHJODBB,MY,C-4ebcf702-c03e-43a8-a92b-7ce0eaaf3f59
CASH_IN,32726.88,C50720817,1640596.99,1673323.87,C1256728724,2022-07-06,TRF-CselhTWfBWXf,SG,C-ba8b2295-d6ac-4fb4-bc10-b956027ad230
CASH_IN,28212.4,C600958416,1673323.87,1701536.27,C1058634310,2017-04-27,TRF-temCfRAyJzum,SG,C-59c9542a-f198-4a11-a1fd-4fe1c6eb271b
CASH_IN,360997.83,C605982374,1701536.27,2062534.09,C985934102,2016-09-11,TRF-XquARsdWXWTe,MY,C-bcbe129c-1926-45f0-8945-c11bebe75059
CASH_IN,141632.37,C1902801188,2062534.09,2204166.47,C357863579,2016-10-05,TRF-cgKNhOlutdJi,MY,C-99f3dd64-254e-4242-a179-22bd5c6b9986
CASH_IN,332359.2,C176955204,2204166.47,2536525.67,C564160838,2019-09-25,TRF-iWlWHGDmBrJw,SG,C-6c3448d0-035d-4ed7-93fc-f03d6c4f8202
CASH_IN,78423.86,C2069500590,2536525.67,2614949.53,C985934102,2023-01-25,TRF-TYBbaabHfdKm,ID,C-47840b1b-c685-4874-8731-56b762935441
CASH_IN,131011.3,C519303080,2614949.53,2745960.83,C1688019098,2017-02-09,TRF-zVfLFMUpmMcL,ID,C-bf17d00c-49e0-45db-a02c-3b7bf1ef047c
CASH_IN,215798.0,C376725601,2745960.83,2961758.83,C1883840933,2017-01-08,TRF-axGQUPCVAJCb,ID,C-6d4e8ea8-4bac-486f-b4f1-46706edaa58f
CASH_IN,65236.81,C1543518287,2961758.83,3026995.64,C1749186397,2020-10-24,TRF-zOTJHVlWPQiy,MY,C-add575ab-9bba-4fbc-8b93-4cfa455affbe
CASH_IN,65934.11,C12905860,3026995.64,3092929.75,C557041912,2019-10-25,TRF-wyXGRDZBSouN,ID,C-16f451d0-d423-42eb-a6e6-36f286d3db13
CASH_IN,336237.38,C65080774,3092929.75,3429167.12,C306206744,2015-12-17,TRF-JtgbZFJHDtwQ,ID,C-998ae8c9-a2cf-4075-bfca-e03764cc5c07
CASH_IN,293530.31,C20156341,3429167.12,3722697.43,C1629911510,2020-12-28,TRF-VuBmGdwcVDjN,MY,C-63fb2db8-3364-4ba6-a61a-36f8996eae48
CASH_IN,551607.7,C815336475,3722697.43,4274305.14,C1234776885,2019-01-10,TRF-ffIqGIveeYZT,ID,C-8ef8e4d6-98bf-46ca-827b-a6d2f3132ab4
CASH_IN,80448.13,C409565350,4274305.14,4354753.26,C20671747,2022-10-23,TRF-GlXNagXBZheO,SG,C-d311db5f-cc58-4af7-a996-fb9bece60b7b
CASH_IN,58447.8,C89509666,4354753.26,4413201.07,C1297685781,2015-10-04,TRF-mNEvWgZxQWsq,ID,C-a6ed79e1-c778-43b2-9c43-c8aa12d2789d
CASH_IN,36860.96,C1800967368,4413201.07,4450062.03,C811597470,2016-01-10,TRF-dJlKKuWziWDB,ID,C-f365b68c-7d36-4ebe-a8ce-6670c7a9b887
CASH_IN,99295.78,C443713699,4450062.03,4549357.8,C453211571,2017-12-20,TRF-OrARDKZHHamk,MY,C-870e6c2f-24e4-476e-931b-348259c6ac98
CASH_IN,49031.62,C2031927175,4549357.8,4598389.42,C459857341,2017-09-27,TRF-RBBYUVWpJiTY,MY,C-06b21f8f-7843-4d49-a8a8-44cfcde85e15
CASH_IN,134469.08,C726212590,4598389.42,4732858.5,C1810132623,2021-08-28,TRF-GqwARWumFFZO,MY,C-56ef0fc4-c277-4f0b-9302-244722c34379
CASH_IN,265098.67,C244872973,4732858.5,4997957.17,C884457408,2016-01-27,TRF-TxVAZCsRMgUF,ID,C-de901bdb-eb23-4e75-9b97-3b7ce0c463d6
CASH_IN,65591.87,C79290250,4997957.17,5063549.04,C1297685781,2022-09-28,TRF-qPxmccLGylaT,SG,C-028e635f-012a-4524-81e8-350b4f27a6e6
CASH_IN,266803.57,C472991420,5063549.04,5330352.61,C1810132623,2016-11-22,TRF-tVnxeLtEREGS,SG,C-1442c6d5-7eb2-4848-bf14-650d0707d4c2
CASH_IN,616461.19,C260084831,5330352.61,5946813.8,C97730845,2015-07-20,TRF-CGIQPHIQLbrJ,SG,C-a1a8f6e3-c8b6-4a73-b98a-795ee5e595d8
CASH_IN,80487.01,C1714378342,5946813.8,6027300.81,C1749186397,2018-05-02,TRF-qBeHbjYwQZvg,MY,C-4e9a4ce7-8d40-41ca-8c86-645a0328687c
CASH_IN,46442.24,C1376017854,6027300.81,6073743.04,C601893033,2023-02-07,TRF-JGCGWYJGjHuy,MY,C-58591a2b-f75c-4825-bb85-ae02a3aa9922
CASH_IN,50137.65,C1805164661,6073743.04,6123880.69,C1529115495,2018-09-22,TRF-vObYNcwBQnCq,MY,C-d2268c32-6b3e-4619-b78f-ed5b9cac59ee
CASH_IN,474447.95,C1447353473,6123880.69,6598328.65,C401424608,2018-08-20,TRF-sBllXwrpieID,MY,C-3104c014-91f3-4d31-bf58-c85aede8d4ab
CASH_IN,70139.43,C1747053097,6598328.65,6668468.08,C1590550415,2016-01-13,TRF-ctIpsmmGbIxZ,ID,C-ad6a1f55-4480-4566-86be-3f34533a58aa
CASH_IN,201342.13,C2066892165,6668468.08,6869810.21,C1529115495,2016-05-01,TRF-cvmIUtUkiEjZ,ID,C-aadac938-787e-4e3a-ae5f-d5eab33ad919
CASH_IN,28625.92,C2031927175,6869810.21,6898436.13,C1577213552,2022-08-23,TRF-vvnLSvcuysFi,ID,C-f28a94a1-3806-4bf0-b15d-938445562629
CASH_IN,125492.59,C1108889615,6898436.13,7023928.71,C998351292,2020-10-08,TRF-bzCUjRmiDpJp,MY,C-6d0a9e91-e7ce-473c-b0ec-09ed862833af
CASH_IN,82550.39,C1241938981,7023928.71,7106479.1,C1740000325,2018-05-08,TRF-sbPyiocltzga,SG,C-ad6296c9-fbc8-4537-8e08-c5cde198dd6d
CASH_IN,114275.55,C221861886,7106479.1,7220754.65,C1935365522,2022-03-17,TRF-LNwpiGvbcnvb,MY,C-422e52e5-0069-48bf-9171-8c3822f1ab90
CASH_IN,43906.79,C1634723627,7220754.65,7264661.44,C837659261,2015-02-09,TRF-EeBuXdJiORRk,MY,C-b0e5252c-1617-42dc-b244-33bf593134a2
CASH_IN,131250.53,C500885941,7264661.44,7395911.97,C1839337592,2020-05-26,TRF-qTBuZTGdQwFU,SG,C-81849ee9-03ad-415e-8a89-eb466956ba06
CASH_IN,4865.48,C767436045,7395911.97,7400777.45,C1577213552,2017-03-21,TRF-ganlChtceNuE,ID,C-b8aa2979-7de6-4eef-8187-bdc1684c6f07
CASH_IN,283711.39,C1574615832,7400777.45,7684488.84,C1782113663,2017-07-27,TRF-PMmBUDHjIWVH,SG,C-bf92c14c-4018-400b-9d82-167832209c3d
CASH_IN,8921.26,C747870628,7684488.84,7693410.1,C558216562,2017-11-29,TRF-prMqrXfbXRZQ,SG,C-7c9220dd-7350-4c03-9395-19137a2eb759
CASH_IN,91721.95,C544966217,7693410.1,7785132.05,C97730845,2021-08-04,TRF-KLgUeJHnNPCo,ID,C-cb0b7ca5-6f80-4881-bc20-414772709d52
CASH_IN,94096.34,C1917082298,7785132.05,7879228.39,C2083562754,2022-11-20,TRF-mleRRFnYDwDY,MY,C-4e5a390c-c42e-426b-a2a3-e6d7a5044ef4
CASH_IN,157964.89,C1338905451,7879228.39,8037193.29,C1259769769,2015-04-13,TRF-haNyqbmtpWBL,ID,C-e2d4d179-f89d-4d36-a582-eeb31e033788
CASH_IN,51311.41,C1325866488,8037193.29,8088504.7,C1577213552,2022-07-07,TRF-RmPKXdcuTfzm,MY,C-722e577d-518a-4ec3-9c76-958dd1e8f80c
CASH_IN,46757.44,C1182311147,8088504.7,8135262.14,C1899073220,2015-10-21,TRF-LzNSCYkroXjm,MY,C-da862001-7414-4446-b97b-1a6f118fe459
CASH_IN,15069.79,C89509666,8135262.14,8150331.93,C284686302,2020-10-01,TRF-KqtMEtXWdXAo,ID,C-67d22228-9649-41e5-83af-02b3e6724ac4
CASH_IN,783.31,C137533655,8150331.93,8151115.24,C284686302,2017-01-15,TRF-qEVyPndlFQXA,SG,C-90e20c36-fce1-474d-86e8-0a870a62dc9f
CASH_IN,25927.54,C1475192960,8151115.24,8177042.78,C1049817027,2020-01-25,TRF-qshGqAVgFTDe,SG,C-4b732116-53c3-4dc9-8dac-7d1c3a61b1a1
CASH_IN,42672.03,C1871680329,8177042.78,8219714.81,C1049817027,2021-01-31,TRF-gzwogCrJjjNB,SG,C-41ffec6f-0013-4470-8840-5cb782ae18e0
CASH_IN,49236.53,C1995952705,8219714.81,8268951.34,C1983747920,2017-10-12,TRF-dvIpYUxsjSHW,MY,C-cb9652f6-7db1-45b5-87dd-ed93c8ff2cf5
CASH_IN,16236.25,C547923534,8268951.34,8285187.59,C793315160,2016-05-06,TRF-YbmpQHVqXfNF,SG,C-55d22b16-488c-4863-8f88-8a6a7278af53
CASH_IN,276772.02,C512549200,8285187.59,8561959.61,C1590550415,2015-03-14,TRF-eYyDxdcIyCgg,SG,C-732cd539-0e96-4b42-8b3a-8e5c1330fd52
CASH_IN,95956.43,C93798665,8561959.61,8657916.04,C985934102,2022-10-09,TRF-ZUDlgtnZXhgd,SG,C-9977ec23-f1c5-46f2-9f9c-50eab0d7f653
CASH_IN,632840.5,C1430199669,8657916.04,9290756.54,C665576141,2016-10-24,TRF-iNfgyJGwMTuD,ID,C-58b15e1c-3429-4937-b290-036e242b6b77
CASH_IN,863.08,C1579132337,9290756.54,9291619.62,C5592464,2022-07-14,TRF-kZeKkzCuLtZi,SG,C-b4da99f8-5ce7-4f98-aa88-f859083ff3f4
PAYMENT,4058.66,C2054451662,287.0,0.0,M1861754673,2020-10-04,TRF-PxHfGLUDxIHa,MY,C-2f32e212-351c-47b0-9d65-6584dc0899cd
PAYMENT,12040.95,C48305285,5076.0,0.0,M866901553,2015-12-05,TRF-vKdhrXyhMSBD,ID,C-eac36018-2cb5-495f-a983-127f6dede5c3
PAYMENT,4685.16,C2044825144,363942.31,359257.15,M657998502,2021-04-15,TRF-qWmYcgPuJsGh,SG,C-31a31fe4-22fa-44ed-866f-7b2660e2b4c3
CASH_OUT,218499.73,C1966670937,359257.15,140757.42,C392292416,2019-05-10,TRF-cNHvwIxBzpLo,MY,C-df267229-2ae8-4ffd-b7df-716fd7608d5a
CASH_OUT,107440.87,C1523649562,140757.42,33316.54,C423583818,2020-02-03,TRF-ihCbxKqhTgzi,MY,C-0663ecb5-508a-4f8b-9f3b-51486fbcc310
PAYMENT,5055.39,C1673916398,50818.0,45762.61,M1432403167,2017-03-08,TRF-elLhWmfgoRCA,MY,C-7b650b68-0885-442b-872e-dc06ad08d58e
PAYMENT,7846.95,C977160959,66203.63,58356.68,M766101,2023-01-18,TRF-HDdFZbAhqzaj,ID,C-382c2676-e52b-44d5-9dfc-3be7d2e3bf37
PAYMENT,4412.45,C708153797,58356.68,53944.23,M665512315,2019-05-14,TRF-KyUPuIRSjZqJ,SG,C-3d80eed7-f52f-4910-b053-fa013ed0dc21
PAYMENT,14736.92,C605982374,53944.23,39207.31,M1562249660,2021-06-18,TRF-dGsboMSOJRTy,ID,C-a9992118-be8d-434c-9769-4dfaa99f6ed7
TRANSFER,17488.56,C1865219266,14180.0,0.0,C1498438472,2021-10-14,TRF-jorfiffLLOMq,MY,C-e52b1ebb-db2a-40e2-b327-44324bd4d514
PAYMENT,264.93,C1053967012,0.0,0.0,M1595188851,2018-09-02,TRF-VOdwbzxikjrY,SG,C-99b424f5-f038-425e-b00c-10de9e3b9f83
CASH_OUT,222321.36,C1155769010,0.0,0.0,C1782113663,2022-10-25,TRF-xdxbqAzZEHEW,SG,C-86c5c86f-2813-41af-8f48-6818ab8092b3
DEBIT,8972.41,C1280641161,331601.0,322628.59,C747464370,2016-09-03,TRF-DJBXaHhnmMIp,ID,C-785d5cac-1512-4e39-9fca-f25d4d070ea0
PAYMENT,4079.37,C519303080,34458.0,30378.63,M1989219205,2021-12-18,TRF-HMYGjjlKDozs,ID,C-4a534dd4-438b-4455-9127-89746d326fdb
PAYMENT,6226.79,C862025017,50.0,0.0,M369333979,2017-03-18,TRF-RAbAhVtCGqwP,MY,C-0d29e0bf-993a-47a9-9c39-5bd64ba370da
PAYMENT,6490.69,C702999333,14703.0,8212.31,M67811496,2020-11-21,TRF-rNUHiLjepVeO,ID,C-1cf8860b-ef08-4d73-a68f-51247b8df854
PAYMENT,7837.56,C708153797,41373.0,33535.44,M1707901480,2015-04-07,TRF-wdOgNnyPYzvj,SG,C-c79a548b-20f3-41a4-8ed0-bbabf35dcb32
PAYMENT,4348.75,C1053632127,33535.44,29186.69,M35068320,2020-03-10,TRF-rLXVRCBTVYtV,ID,C-a6270dd2-8de0-4a5a-bb86-4af2a8570f65
TRANSFER,46961.7,C576894497,124672.0,77710.3,C1917025677,2022-05-22,TRF-FpnDYPPVlHCV,ID,C-32ecee14-2390-4392-81b3-2773f0a97153
TRANSFER,373610.77,C2031377754,17159.94,0.0,C884457408,2016-04-01,TRF-gJaFjmFsWruN,ID,C-47840b1b-c685-4874-8731-56b762935441
TRANSFER,90667.11,C1997357673,0.0,0.0,C884457408,2022-08-07,TRF-DDFzZNlzoMyq,SG,C-33bf4f0c-6ee8-4847-b8b6-9f54d0ff7e83
TRANSFER,114580.22,C407997647,0.0,0.0,C1234776885,2019-09-04,TRF-jumInQMeZaer,MY,C-747216b1-67de-49b8-aa39-9db125892909
DEBIT,4448.09,C1111379131,8739.69,4291.6,C1259769769,2015-04-22,TRF-gyeMmjBQpmGn,SG,C-7957f9cd-3f6b-4c40-9e17-331c1a4ab0dd
CASH_OUT,549884.88,C1454171136,4291.6,0.0,C11003494,2021-12-15,TRF-yxJMkuEyishM,SG,C-54ca4987-21ac-4072-aa0a-859d0e5b48bd
PAYMENT,3697.53,C1971991758,19766.0,16068.47,M178325065,2021-02-24,TRF-dhCTMasTGUQY,MY,C-bba47519-8b9f-403a-90ff-bc8407d1c1d2
PAYMENT,6350.75,C1057307776,20071.0,13720.25,M923360749,2022-02-21,TRF-WieKGNXxfkbQ,SG,C-4bfe1da0-f01f-45ff-9fb2-6bc58fac8df4
PAYMENT,3154.47,C1278002745,13720.25,10565.78,M749098095,2017-04-20,TRF-LKxOyonOBQQU,MY,C-a669b531-a905-4163-b4a2-6b89a6b54ba4
PAYMENT,23430.56,C1527007086,10565.78,0.0,M2032399795,2021-03-12,TRF-aQZJhuqHIqCM,SG,C-8908f636-e585-47f8-bf57-3b841dccfed7
PAYMENT,5875.05,C1113895488,121527.0,115651.95,M1970856042,2017-04-10,TRF-IGVkOEEWwKYW,ID,C-31a31fe4-22fa-44ed-866f-7b2660e2b4c3
PAYMENT,2261.94,C1865219266,11348.0,9086.06,M1457148583,2020-03-21,TRF-RQomiNJHVLbt,MY,C-6de1fe32-f61a-42ca-8ac3-84b7c3a24d91
CASH_OUT,219630.79,C1660837991,19779.08,0.0,C2118255842,2017-11-12,TRF-HjBeQIhTLUfX,ID,C-a1517bcd-a474-438c-8caf-1d30892aea3f
PAYMENT,10021.49,C1467515503,0.0,0.0,M873168630,2020-10-09,TRF-WvwAbaFirRue,SG,C-68eb324f-5de0-401a-b957-a2a5742a419b
PAYMENT,2349.71,C912966811,61.0,0.0,M1615873578,2017-10-26,TRF-izkZNBBpaTHH,MY,C-c8781965-fa78-4749-a66f-621d4f921a4c
CASH_OUT,512866.85,C1926180325,0.0,0.0,C1850180796,2019-06-02,TRF-jaaXenbRUwQv,ID,C-a4204a55-c9d7-4b3e-8873-b64294a374b9
PAYMENT,4280.41,C1060519157,253537.0,249256.59,M293870357,2015-02-18,TRF-kPfvJjynFGLe,MY,C-311bac8e-2fcb-4393-aaf7-39d4341f3cec
PAYMENT,471.01,C1893563925,36616.0,36144.99,M2065730373,2022-02-19,TRF-nlJGcOGUkJNc,ID,C-1288af79-f5c2-400d-8835-b7c7b7760b7e
DEBIT,1939.39,C1441328175,1029.0,0.0,C1335050193,2020-10-29,TRF-nOxglPPGGEfm,SG,C-b053b89c-b93b-4545-ad41-9117c36d72e4
PAYMENT,2399.75,C739264372,19907.0,17507.25,M2095970915,2019-05-29,TRF-znQDnzBoyjMA,MY,C-6849d900-b577-4fd2-a0ea-428c9ae61afb
TRANSFER,156232.74,C1445424568,155456.0,0.0,C248609774,2018-11-27,TRF-FpVdbaTBSERY,SG,C-4def1100-a87b-42dd-bb0f-acb43f013374
DEBIT,930.99,C1306794745,18354.65,17423.66,C1032986144,2015-01-31,TRF-GPVNrQBQhrfU,ID,C-cde4e119-2703-4354-9823-c1fb1d0a5b1e
PAYMENT,331.4,C2039984535,17423.66,17092.25,M1317963297,2016-11-16,TRF-OPJPBkzZwWAd,MY,C-7d823764-3808-4775-bb96-513707af130b
PAYMENT,11607.88,C93798665,17092.25,5484.37,M61814127,2017-12-24,TRF-UHDgDkiIwaCT,ID,C-537805a9-b80b-4710-be0a-b369f9ef226f
PAYMENT,3603.99,C1172535934,418.0,0.0,M2118571592,2022-08-23,TRF-SItOFVKpFUCi,MY,C-c2b71f85-60ef-4381-bfb3-a3817a1c1777
CASH_OUT,159657.1,C1556867940,0.0,0.0,C716083600,2021-09-10,TRF-yQdCQlBJZTTE,ID,C-8ae6eb5a-0821-4a9c-a0d6-5d072eca1e92
CASH_OUT,68051.17,C872522004,0.0,0.0,C564160838,2020-11-23,TRF-tnIKxOgYIPeo,MY,C-ff337b6b-a083-4d63-9346-eedb3fceccf5
DEBIT,2607.6,C1839168128,8510.0,5902.4,C1917025677,2019-04-18,TRF-lMmKcFsEtSqy,MY,C-06e62b73-cadc-4740-a032-7b296e397a1f
TRANSFER,345858.07,C1660223291,21523.0,0.0,C657736958,2019-11-18,TRF-BDtBGrhWqMvi,MY,C-633e0046-a39d-400f-bc82-b68f3a368642
PAYMENT,6990.18,C69673470,60911.31,53921.13,M809128217,2023-01-31,TRF-fEpBrlLlLwjZ,MY,C-98116b69-8588-44a6-b814-adbf0b11c7ea
PAYMENT,11020.46,C1597742167,53921.13,42900.67,M466319810,2021-12-05,TRF-ihuoowJyYAus,ID,C-239a3cde-7e4f-45fc-b355-12918cf7b005
TRANSFER,194415.49,C1670993182,740.0,0.0,C64133603,2015-02-05,TRF-DfGWhsnvRxnB,SG,C-a214bd42-5157-44f1-ac81-163d8ccc1c53
DEBIT,7434.58,C1064905627,763.0,0.0,C1219273867,2017-03-23,TRF-glQaLGWuIFIn,SG,C-b310178b-74d3-4f00-ae84-11c339c40fe1
PAYMENT,6111.1,C864248990,31574.0,25462.9,M1899567935,2017-10-05,TRF-ICmxAPlsRKlg,SG,C-d10b45b6-9228-4097-bbbb-8ff27bfd8262
PAYMENT,7991.07,C1087072654,64676.15,56685.08,M316355462,2020-12-08,TRF-ACbxGWrCEGqO,ID,C-2bb6ae05-5109-408a-837d-5c56c888224b
CASH_IN,299976.78,C1445424568,56685.08,356661.87,C657736958,2018-08-14,TRF-jUUWgMcGdWhD,SG,C-9f686418-5a0b-46cb-add2-d82a1a6152e9
CASH_IN,78772.04,C1926180325,356661.87,435433.91,C1112414583,2016-05-26,TRF-RTUipJNxCGSm,ID,C-a1aba9d6-43ed-40cf-8c33-d86f6bb646b6
CASH_IN,85584.66,C212963786,435433.91,521018.57,C1750905143,2018-04-06,TRF-wVcPnBZIjYgc,ID,C-112d22d5-cf15-4e2c-98fc-7ff0e166f63d
CASH_IN,187256.62,C2117642238,521018.57,521018.57,C662736689,2023-02-11,TRF-gvHwIKWzZIiq,ID,C-fbef0c44-4b25-48c3-93e9-67ae22e3132b
CASH_IN,629989.76,C1230013344,521018.57,1151008.33,C1816757085,2022-12-07,TRF-RPiMxUMqLWyQ,SG,C-612b9d64-1da7-4923-9fe8-60b66a38482c
CASH_IN,29025.9,C1544614339,1151008.33,1180034.22,C1671179293,2016-10-12,TRF-XRYXCGIOCren,MY,C-df267229-2ae8-4ffd-b7df-716fd7608d5a
CASH_IN,27948.65,C1052768296,1180034.22,1207982.87,C611572016,2022-09-20,TRF-BmAsFHcvgyfk,SG,C-f925f8cf-f6f0-4491-a6d3-6d59f92cd74c
CASH_IN,91223.06,C832292933,1207982.87,1299205.93,C401424608,2015-04-12,TRF-kynGFaINeNkU,MY,C-d1bde0d6-9852-41a8-8521-9496c2da1223
CASH_IN,62684.91,C1926027290,1299205.93,1361890.84,C997608398,2023-01-14,TRF-GnXeKHVExZLz,ID,C-0924ef29-e477-4cd9-a2be-d2d8c4c0441a
CASH_IN,355252.74,C1011044643,1361890.84,1717143.58,C716083600,2018-01-21,TRF-UwrHBTWthqzs,SG,C-1b5a9bc0-6868-416e-9d75-fb7baf913f9b
CASH_IN,374419.58,C1572745406,1717143.58,2091563.17,C1782113663,2021-08-07,TRF-tfLrwiKEedCn,ID,C-2eaf3c86-efd1-4936-bf65-3f6497c660c5
CASH_IN,71151.31,C71802912,2091563.17,2162714.48,C1068824137,2021-03-15,TRF-nnmITVbYgETe,SG,C-3d261cd8-dc4d-49d4-ae2b-dd721e2f130b
CASH_IN,66358.89,C1760219993,2162714.48,2229073.36,C812586739,2019-12-31,TRF-iplxgpIylliK,MY,C-6c3448d0-035d-4ed7-93fc-f03d6c4f8202
CASH_IN,346761.87,C178604517,2229073.36,2575835.23,C1899073220,2019-10-22,TRF-EiHDjsPxMEwZ,MY,C-25142cc4-bf14-455b-bdcb-3acb99ef2b57
CASH_IN,291839.31,C1985938863,2575835.23,2867674.55,C1831477404,2017-10-05,TRF-yxLfjRoNkwqx,ID,C-b93831e4-f166-4526-98fc-cc40ed9a0a06
CASH_IN,285578.26,C1912850431,2867674.55,3153252.8,C1721246982,2022-06-27,TRF-csSkUePjAFmp,MY,C-5b4947ca-0295-4d6c-a625-fb67f5fbdd6c
CASH_IN,398354.37,C365625031,3153252.8,3551607.17,C1782113663,2020-04-11,TRF-SZQTrzsEfKrt,ID,C-81de4fce-1e3f-4c42-a172-bcc83553917d
CASH_IN,112637.63,C1910896157,3551607.17,3664244.8,C22805895,2015-11-25,TRF-YITheKDuYHjS,MY,C-ea4f0ff3-307e-48d7-b4df-9aacc9969be9
CASH_IN,162591.2,C1627883152,3664244.8,3826836.0,C1983747920,2016-03-10,TRF-wBURKEAhUupR,ID,C-81de4fce-1e3f-4c42-a172-bcc83553917d
CASH_IN,193448.55,C833240229,3826836.0,4020284.55,C1023714065,2016-06-30,TRF-fOrMrfQgLHQC,ID,C-fcbd98ac-ebb3-4cea-af2f-0105b63a752a
CASH_IN,334092.55,C973936431,4020284.55,4354377.1,C1060830840,2015-05-06,TRF-UpTXOAhPVAay,ID,C-a2078687-8e79-43de-a579-6e068b24b677
CASH_IN,90380.34,C837246227,4354377.1,4444757.44,C1060830840,2017-05-21,TRF-ZAiipLlXrtei,SG,C-07f66642-27a2-4cd4-9382-ada3c75c8d20
CASH_IN,160053.19,C137533655,4444757.44,4604810.63,C793315160,2020-06-16,TRF-ZrlNmrsLsYYP,SG,C-4492f375-8632-4790-8734-2c88a219173f
CASH_IN,286279.93,C690822257,4604810.63,4891090.56,C2083562754,2017-01-04,TRF-BUddlZrnngsU,SG,C-00c4cf15-7965-4fe4-8c25-be9f294b7429
PAYMENT,3879.16,C1058822905,11310.1,7430.94,M1156841091,2019-07-22,TRF-cDcUnxyMNprr,MY,C-44912b3e-174f-4e84-9c88-65c9aa928843
CASH_IN,158483.1,C882471736,7430.94,165914.04,C1850180796,2022-07-15,TRF-BTEtscPQFxKm,MY,C-7f7b3d34-3b0f-4bd6-b7a3-d9f385e37430
CASH_IN,240680.1,C58890945,165914.04,406594.14,C1789550256,2016-12-10,TRF-rAxWfmCmlDEA,ID,C-af19fec2-b864-4383-93a4-3f93e95459a1
CASH_IN,42198.41,C1793899405,406594.14,448792.55,C597190999,2017-12-23,TRF-aCDVoFsIcKAu,ID,C-9f2689af-e988-4d64-9e8f-15ad969917c4
CASH_IN,280403.82,C494894055,448792.55,729196.37,C665576141,2021-02-15,TRF-YMlsXMolnxhK,MY,C-e7db50a8-f6c7-4075-b795-a3a76356d204
CASH_IN,421555.71,C204322447,729196.37,1150752.08,C998351292,2020-03-23,TRF-koERLwruVwoL,MY,C-42791102-5056-40a1-b6c6-5538ca9e26db
CASH_IN,150550.59,C1950136544,1150752.08,1301302.67,C35534346,2015-02-03,TRF-UYuvHYVYnfwt,SG,C-747216b1-67de-49b8-aa39-9db125892909
CASH_IN,83153.23,C1003206025,1301302.67,1384455.91,C85777802,2017-02-28,TRF-BYoGRnRxIuQG,MY,C-bf8c405c-1673-42f8-aed4-10a5a9989dc2
CASH_IN,269603.45,C2120063568,1384455.91,1654059.36,C1023714065,2016-08-08,TRF-FButydEmIgXI,MY,C-ce55f433-3f3d-47e9-a981-08e82c642468
CASH_IN,188071.25,C265577219,1654059.36,1842130.61,C64133603,2016-05-02,TRF-uxuinnIpxZxH,ID,C-55d84fba-6a2d-4b32-a0d1-72e412baf0a3
CASH_IN,263590.95,C58890945,1842130.61,2105721.56,C1076835071,2016-08-27,TRF-imBXqMnpRYOf,SG,C-e27f25c9-57f4-4483-8809-b52965463876
CASH_IN,373152.4,C1971991758,2105721.56,2478873.97,C1286084959,2017-06-05,TRF-xejRXgZDZoqu,ID,C-23e52404-a987-4932-84a6-a70f193c507c
CASH_IN,121854.66,C221861886,2478873.97,2600728.62,C248609774,2018-04-14,TRF-CTdWGJJkYaan,SG,C-e6882036-665e-4d23-a16f-d45076d046ee
CASH_IN,31657.28,C1690050988,2600728.62,2632385.91,C1983025922,2023-01-11,TRF-gMsxVUMTMYMB,ID,C-9497a0f3-2724-448c-8406-47afc0216c2f
CASH_IN,428248.35,C1807176280,2632385.91,3060634.26,C1318822808,2019-07-12,TRF-XhyAtFNiMvrd,MY,C-44aa98c1-93f1-4780-9edb-f5ee39f4c4db
CASH_IN,323406.83,C836969741,3060634.26,3384041.09,C1782113663,2021-11-02,TRF-GUzajZOBFAtt,ID,C-b8ee976e-5e9e-40aa-a777-069dd82eef96
